2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistosomiasis,,,,,Total,,,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistomasis,,Onchocerciasis,,,,,Total
Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Niue,0,0,0,0,0,903.57,903.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,903.57
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.06,0,0,0.11,0.04,0.01,0.06,0.13,0.56,,,,,,,,,0,0,0,0,,0,,0,,,0,0.56
Norway,161.03,824.31,1.37,0.21,3.17,0.08,990.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.42,0.06,0.15,0.01,0.22,0.14,0,0.05,0.23,0,0,0,1.28,,,,,,,,,-,-,-,-,,-,,,-,991.45,,Norway,7.56,48.25,0,0,0,0.03,55.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,55.84
Oman,23.41,"2,765.36",0.42,0.07,0.55,1.81,"2,791.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,26.27,0.13,11.14,0.2,11.4,10.87,1.72,0.7,18.59,5.58,0,0,86.59,,,,,,,,,-,-,-,-,,-,,,-,"2,878.22",,Oman,66.11,421.68,3.05,0.47,3.88,0.27,495.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,495.45
Pakistan,"8,160.97","2,787,523.69",93.37,14.46,265.24,"1,571.45","2,797,629.18",0,"11,586.84",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,586.84","31,704.19",0,,,0,0,,0,0,"31,704.19","43,291.03",113.64,1.03,47.7,0.95,49.32,47.93,7.59,3.53,79.24,24.4,0,0,375.34,,,,,,,,,-,-,-,-,,-,,,-,"2,852,882.39",,Pakistan,152.62,973.5,5.91,0.92,11.42,0.65,"1,145.02",0,0,0,0,0,0,0,0,0,"11,767.79",0,0,0,0,0,0,0,0,"11,767.79","53,903.98",0,0,0,0,0,0,0,0,"53,903.98","65,671.76",26.81,1,11.43,0.03,0.16,18.25,6.67,2.74,12.14,20.97,100.2,,,,,,,,,0,0,0,0,,0,,0,,,0,"66,916.99"
Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,0,,Palau,"228,123.96","1,455,088.36",0,0,0,"2,527.22","1,685,739.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,685,739.53"
Panama,886.69,"7,445.32",2.35,0.36,4.11,5.68,"8,344.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.61,0,,,0,0,,0,0,22.61,22.61,90.59,1.96,67.41,0.27,4.67,58.55,5.58,2.42,3.21,23.36,9.74,0.16,267.92,,,,,,,,,-,-,-,-,,-,,,-,"8,635.05",,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.51,0,0,0,0,0,0,0,0,23.51,23.51,88.34,0.75,34.99,0.02,0.07,66.45,24.51,7.13,38.02,77.2,337.47,,,,,,,,,0,0,0,0,,0,,0,,,0,360.98
Papua New Guinea,"9,609.83","125,754.58",0,0,0,90.63,"135,455.04","4,801.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,801.58",0,0,,,0,0,,0,0,0,"4,801.58","2,467.10",27.63,"1,042.71",19.31,"1,080.11","1,000.53",150.75,76.36,"1,731.67",492.13,0,0,"8,088.32",,,,15.72,,,,,-,15.72,-,15.72,,-,-,,-,"153,162.23",,Papua New Guinea,0,0,137.46,21.28,192.73,12.6,364.07,0,0,0,0,0,0,0,0,0,0,0,0,"10,821.84",0,0,0,0,0,"10,821.84",0,0,0,0,0,0,0,0,0,0,"10,821.84",504.61,10.28,205.78,0.32,1.49,365.76,133.78,44.29,221.69,421.95,"1,909.96",,,,,,,,,0,0,0,0,,0,,0,15.7,10.1,25.8,"13,121.67"
Paraguay,"1,689.19","12,070.84",1.35,0.21,1.95,6.93,"13,770.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,,,0,0,,0,0,0.06,0.06,603.65,12.34,458.29,2.67,29.35,393.24,35.29,16.66,24.24,147.71,61.5,1.58,"1,786.53",,,,,,,,,-,-,-,-,,-,,,-,"15,557.05",,Paraguay,"2,120.91","13,528.23",10.94,1.69,87.29,3.58,"15,752.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.61,7.77,112.56,0.25,1.19,185.61,67.87,25.17,120.26,213.64,"1,000.94",,,,,,,,,0,0,0,0,,0,,0,,,0,"16,753.58"
Peru,"7,029.11","109,440.66",164.84,25.52,320.38,77.56,"117,058.07",0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,2.92,32.62,0,,,0,0,,0,0,32.62,35.54,75.21,0,80.71,5.5,0,35.91,0,7.87,21.03,0,0,3.26,229.49,,,,,,,,,-,-,-,-,,-,,,-,"117,326.02",,Peru,"1,015.98","6,480.45",77.04,11.93,106.53,12.29,"7,704.23",0,0,0,0,0,0,30.26,0,0,0,0,0,0,0,0,0,0,0,30.26,115.02,0,0,0,0,0,0,0,0,115.02,145.28,993.16,9.48,394.96,0.21,1.01,743.58,274.4,81.2,428.79,863.92,"3,790.71",,,,,,,,,0,0,0,0,,0,0,0,,,0,"11,640.22"
Philippines,"1,099.40","1,371,679.06",88.43,13.69,164.73,887.58,"1,373,932.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.82,0,,,0,0,,0,0,750.82,750.82,197.5,0.72,84.07,1.5,85.7,81.1,12.82,4.97,140.5,41.78,0,0,650.66,,,,213.07,,81.79,,-,-,213.07,81.79,294.87,"7,712.50","7,712.50",,148.4,148.4,"1,383,490.12",,Philippines,"7,698.79","49,106.75",126.24,19.54,185.94,163.46,"57,300.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,556.82",0,0,0,0,0,0,0,0,"1,556.82","1,556.82","1,080.10",34.38,453.31,1.16,5.42,752,274.64,104.78,484.09,864.56,"4,054.44","6,450.74",,"7,247.49",,,,,,"13,698.24",0,0,"13,698.24","2,044.11","2,044.11",,0,,37.69,37.69,"78,692.01"
Poland,"29,043.09",0,8.88,1.38,12,1.2,"29,066.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,28.37,0.07,12.04,0.22,12.26,11.87,1.92,0.71,20.12,6.21,0,0,93.79,,,,,,,,,-,-,-,-,,-,,,-,"29,160.35",,Poland,"100,098.69","638,479.36",774.51,119.91,968.74,112.51,"740,553.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"740,553.72"
Portugal,"1,423.05","10,175.48",6.25,0.97,9.31,0.42,"11,615.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,2.57,0.35,0.94,0.03,1.31,0.85,0,0.33,1.38,0,0,0,7.75,,,,,,,,,-,-,-,-,,-,,,-,"11,623.23",,Portugal,"2,066.56","13,181.53",33.38,5.17,42.52,3.63,"15,332.79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"15,332.79"
Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Puerto Rico,577.33,"3,682.50",0,0,0,6.4,"4,266.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.42,0.11,10.75,0,0,20.84,7.78,2.23,11.72,24.39,105.23,,,,,,,,,0,0,0,0,,0,,0,,,0,"4,371.46"
Qatar,0,"2,131.57",0.84,0.13,1.14,0.07,"2,133.74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,2.73,0.02,1.15,0.02,1.18,1.13,0.18,0.07,1.93,0.58,0,0,8.99,,,,,,,,,-,-,-,-,,-,,,-,"2,142.72",,Qatar,67.22,428.79,0,0,0,0,496.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.29,0,0,0.56,0.21,0.06,0.32,0.66,2.84,,,,,,,,,0,0,0,0,,0,,0,,,0,498.85
Republic of Korea,"21,727.73","111,220.46",0,0,0,29.82,"132,978.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,,,0,0,,0,0,1.63,1.63,176.94,0.4,75.2,1.37,76.51,73.65,11.86,4.36,125.77,38.48,0,0,584.53,,,,,,,,,-,-,-,-,,-,,,-,"133,564.18",,Republic of Korea,53.38,340.48,2.87,0.44,6.97,0.37,404.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,404.51
Republic of Moldova,724.84,"17,574.25",128.71,19.93,415.93,35.63,"18,899.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,345.14,1.75,145.83,2.77,149.43,144.82,23.21,9.47,243.21,74.94,0,0,"1,140.58",,,,,,,,,-,-,-,-,,-,,,-,"20,039.87",,Republic of Moldova,"10,197.82","65,046.75","3,863.57",598.15,"6,537.98",885.88,"87,130.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"87,130.15"
Romania,"1,954.51","94,142.45",94.81,14.68,181.14,19.33,"96,406.93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,157.85,0.59,67.31,1.18,68.58,64.35,10.1,3.93,112.5,33.01,0,0,519.4,,,,,,,,,-,-,-,-,,-,,,-,"96,926.33",,Romania,"1,000.21","6,379.85",25.79,3.99,38.31,10.19,"7,458.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"7,458.34"
Russia,"28,729.47","979,822.96",0,0,0,660.64,"1,009,213.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"3,958.16",8.8,"1,677.26",31.36,"1,707.85","1,667.53",271.67,99.85,"2,803.87",876.87,0,0,"13,103.22",,,,,,,,,-,-,-,-,,-,,,-,"1,022,316.30",,Russia,"3,356.06","21,406.63",787.29,121.89,"1,718.45",187.61,"27,577.93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,-,0,0,0,,,0,"27,577.93"
Rwanda,"42,046.28","137,845.15",81.3,12.59,173.16,89.22,"180,247.69","74,834.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74,834.14",0,0,,,0,0,,0,0,0,"74,834.14","4,109.04",99.14,"1,724.18",32.55,"1,833.28","1,595.51",214.05,164.04,"2,835.24",707.04,0,0,"13,314.08","7,888.49",,,"2,056.86",,99.14,,-,"7,888.49","2,056.86",99.14,"10,044.48",214.96,214.96,,,-,"353,489.50",,Rwanda,"54,926.68","350,349.76",0,0,0,0,"405,276.44","13,478.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,478.00",0,0,0,0,0,0,0,0,0,0,"13,478.00","4,618.71",351.86,"2,217.10",12.41,58.65,"2,673.42",908.35,521.5,"2,297.96","2,918.04","16,578.00",,,,,,,,,0,0,0,0,,0,,0,,,0,"435,332.45"
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Saint Kitts and Nevis,"14,738.89","94,012.00",0,0,0,0,"108,750.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"108,750.89"
Saint Lucia,0,295.7,0,0,0,0.19,295.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,43.58,0.72,35.43,0.58,1.72,27.88,2.09,1.59,3.16,8.73,3.63,0.35,129.45,,,,,,,,,-,-,-,-,,-,,,-,425.34,,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.31,0.11,12.4,0,0,25.06,9.12,2.37,13.57,28.98,123.93,,,,,,,,,0,0,0,0,,0,,0,,,0,123.93
Saint Vincent and the Grenadines,18.99,67.75,0,0,0,0.06,86.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,78,1.4,61.77,0.69,3.33,50.89,4.05,2.46,4.35,16.92,7.03,0.41,231.31,,,,,,,,,-,-,-,-,,-,,,-,318.12,,Saint Vincent and the Grenadines,22.61,144.2,0,0,0,0.25,167.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03,0.02,2.32,0,0,4.68,1.7,0.44,2.53,5.41,23.14,,,,,,,,,0,0,0,0,,0,,0,,,0,190.2
Samoa,0,356.79,0,0,0,0.23,357.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,357.02,,Samoa,11.92,76.03,0,0,0,0.13,88.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.29,0,0,0.57,0.21,0.06,0.32,0.66,2.86,,,,,,,,,0,0,0,0,,0,,0,0.35,0.17,0.52,91.47
San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,San Marino,20.25,129.19,0,0,0,0,149.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,149.44
Sao Tome and Principe,45.49,529.7,0,0,0,0.39,575.58,0,0,0,0,583.03,0,0,0,0,0,0,0,0,0,0,583.03,0,0,,,0,0,,0,0,0,583.03,4.44,0.04,1.87,0.04,1.93,1.86,0.29,0.14,3.1,0.94,0,0,14.64,,,,,,,,,-,-,-,-,5.48,5.48,,-,-,"1,761.75",,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,96.43,0,0,0,0,0,0,0,0,0,0,0,0,96.43,0,0,0,0,0,0,0,0,0,0,96.43,0.62,0,0.24,0,0,0.47,0.18,0.05,0.26,0.55,2.37,,,,,,,,,0,0,0,0,17.5,17.5,,0,,6.41,6.41,122.71
Saudi Arabia,619.11,"39,352.62",0,0,0,26.01,"39,997.74",0,76.91,0,0,0,0,0,0,0,0,0,0,0,0,0,76.91,124.09,0,,,0,0,,0,0,124.09,201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"40,275.65",,Saudi Arabia,90.4,576.59,1.49,0.23,10.44,0.44,679.58,0,0,0,0,0,0,0,0,0,66.96,0,0,0,0,0,0,0,0,66.96,0,0,0,0,0,0,0,0,0,0,66.96,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,746.54
Senegal,"10,485.86","149,626.38",3.09,0.48,7.95,62.22,"160,185.97","28,473.17",0,0,0,"24,711.61",0,0,0,0,0,0,0,0,0,0,"53,184.78",0,0,,,0,0,,0,0,0,"53,184.78",342.72,50.63,123.68,4.52,172.96,116.45,0,47.44,177.22,0.3,0,0,"1,035.91",,,,,,,,,-,-,-,-,"3,064.65","3,064.65",,-,-,"270,656.10",,Senegal,"2,690.39","17,160.68",0,0,0,0,"19,851.07","21,161.10",0,0,0,0,"21,394.80",0,0,0,0,0,0,0,0,0,0,0,0,"42,555.90",0,0,0,0,0,0,0,0,0,0,"42,555.90","2,530.58",127.81,"1,110.78",4.49,21.09,"1,655.46",590.22,265.94,"1,172.14","1,869.53","9,348.04",,,,,,,,,0,0,0,0,"2,595.19","2,595.19",,0,,37.32,37.32,"74,387.53"
Serbia,"4,291.82","2,187.40",1.49,0.23,1.93,0.45,"6,483.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,41.21,0.15,17.47,0.32,17.83,17.21,2.76,1.07,29.18,8.95,0,0,136.15,,,,,,,,,-,-,-,-,,-,,,-,"6,619.47",,Serbia,"30,411.95","193,982.57",413.99,64.09,530.26,45.19,"225,448.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"225,448.05"
Seychelles,4.49,109.94,0,0,0,0.08,114.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,9.94,0.07,4.21,0.08,4.33,4.09,0.64,0.28,7.02,2.08,0,0,32.73,,,,,,,,,-,-,-,-,,-,,,-,147.24,,Seychelles,483.11,"3,081.53",0,0,0,5.35,"3,570.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,0.03,3.44,0,0,6.66,2.49,0.71,3.75,7.8,33.64,,,,,,,,,0,0,0,0,-,0,0,0,,,0,"3,603.63"
Sierra Leone,"7,620.11","104,358.89",0,0,0,74.86,"112,053.86","527,467.06",0,0,0,"384,404.63",0,0,0,0,0,0,0,0,0,0,"911,871.69",0,0,,,0,0,,0,0,0,"911,871.69","1,606.20",30.09,669.83,13.57,706.98,659.01,96.83,60.8,"1,104.28",313.28,0,0,"5,260.88",,,,,,,,,-,-,-,-,42.27,42.27,,-,-,"1,941,100.40",,Sierra Leone,5.92,37.73,0,0,0,0,43.65,"77,319.02",0,0,0,0,"77,319.02",0,0,0,0,0,0,0,0,0,0,0,0,"154,638.04",0,0,0,0,0,0,0,0,0,0,"154,638.04",237.51,6.55,98.76,0.22,1.01,167.57,61.42,22.47,105.76,193.23,894.51,,,,,,,,,0,0,0,0,51.3,51.3,,0,,32.68,32.68,"155,660.17"
Singapore,111.4,"3,863.20",0.34,0.05,0.45,0.13,"3,975.59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,8.2,0.61,3.22,0.08,3.86,3.08,0.27,0.66,5.05,0.88,0,0,25.92,,,,,,,,,-,-,-,-,,-,,,-,"4,001.51",,Singapore,"8,483.52","54,112.14",89.83,13.91,163.09,10.63,"62,873.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.01,0.91,0,0,1.74,0.65,0.19,0.99,2.04,8.83,,,,,,,,,0,0,0,0,,0,,0,,,0,"62,881.96"
Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Sint Maarten (Dutch part),166.06,"1,059.22",0,0,0,0,"1,225.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,225.28"
Slovakia,3.92,"2,624.13",0.2,0.03,0.55,0.27,"2,629.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,6.97,0.01,3,0.05,3.04,2.77,0.43,0.16,5.03,1.42,0,0,22.88,,,,,,,,,-,-,-,-,,-,,,-,"2,651.99",,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Slovenia,4.35,857.01,0,0,0,0.56,861.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.11,0.01,0.04,0,0.06,0.04,0,0.01,0.06,0,0,0,0.33,,,,,,,,,-,-,-,-,,-,,,-,862.25,,Slovenia,110.58,705.34,0,0,0,1.23,817.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,817.14
Solomon Islands,0,"7,282.96",0,0,0,4.7,"7,287.66",663.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.22,0,0,,,0,0,,0,0,0,663.22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,19.3,7.63,1.73,2.82,,-,26.93,4.55,31.47,,-,,,-,"8,645.57",,Solomon Islands,41.25,263.12,0.31,0.05,0.39,0.28,305.39,187.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.2,0,0,0,0,0,0,0,0,0,0,187.2,13.91,0.05,5.45,0,0,10.57,3.94,1.13,5.94,12.37,53.37,,,,,,,,,0,0,0,0,,0,0,0,,,0,545.96
Somalia,"17,629.37","292,890.98",0,0,0,91.3,"310,611.65",0,"69,510.82",0,0,0,0,0,0,0,0,0,0,0,0,0,"69,510.82",0,0,,,0,0,,0,0,0,"69,510.82",364.1,2.12,153.21,3.02,157.36,154.71,25.04,10.46,255.22,80.36,0,0,"1,205.60",,,,561.46,,5.55,,-,-,561.46,5.55,567.01,"1,338.82","1,338.82",,,-,"452,744.70",,Somalia,256.33,"1,634.99",0,0,0,0,"1,891.32",0,0,0,0,0,0,0,0,"32,354.67",0,0,0,0,0,0,0,0,0,"32,354.67",0,0,0,0,0,0,0,0,0,0,"32,354.67",252.8,16.39,114.06,0.59,2.77,157.24,55.68,29.38,119.27,176.26,924.44,,,,,,,,,0,0,0,0,"1,843.80","1,843.80",0,0,,,0,"37,014.23"
South Africa,"383,849.96","386,295.48",860.05,133.15,"1,821.32",628.02,"773,587.98","1,616.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,616.16",0,0,,,0,0,,0,0,0,"1,616.16","46,909.11",475.27,"19,831.36",367.19,"20,508.17","19,105.40","2,905.42","1,418.86","32,962.73","9,471.11",0,0,"153,954.62",,,,,,,,,-,-,-,-,852.1,852.1,,,-,"931,627.01",,South Africa,"39,346.41","250,971.01","1,393.15",215.69,"1,896.99",125.7,"293,948.95",904.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.64,0,0,0,0,0,0,0,0,0,0,904.64,"32,140.48","2,894.57","16,078.31",102.67,485.39,"17,281.86","5,807.26","3,933.52","16,517.87","18,635.72","113,877.64",,,,,,,,,0,0,0,0,,0,,0,,,0,"408,731.23"
South Sudan,0,0,0,0,0,172.71,172.71,0,0,0,0,"8,037.67",0,0,0,0,0,0,0,0,0,0,"8,037.67",0,0,,,0,0,,0,0,0,"8,037.67",102.97,15.2,37.16,1.36,51.97,34.98,0,14.24,53.27,0.09,0,0,311.23,,,,,,,,,-,-,-,-,,-,,,-,"16,559.28",,South Sudan,"96,101.55","754,009.60",0,0,0,0,"850,111.15",0,0,0,0,0,"93,316.64",0,0,0,0,0,0,0,0,0,0,0,0,"93,316.64",0,0,0,0,0,0,0,0,0,0,"93,316.64","2,443.83",80.29,"1,030.03",2.71,12.69,"1,690.57",619.62,242.41,"1,098.44","1,947.25","9,167.85",,,,399.48,,0.37,,-,0,399.48,0.37,399.85,"1,177.59","1,177.59",,0,,1.65,1.65,"954,174.73"
Spain,"1,469.97","21,948.44",0,0,0,0.23,"23,418.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,163.3,0.51,69.34,1.27,70.68,67.9,10.88,4.14,115.88,35.29,0,0,539.2,,,,,,,,,-,-,-,-,,-,,,-,"23,957.84",,Spain,"134,432.47","857,477.33",0,0,0,91.44,"992,001.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,562.93",59.19,"2,594.43",1.3,6.18,"4,945.41","1,813.15",520.66,"2,820.38","5,727.83","25,051.47",,,,,,,,,0,0,0,0,-,0,0,0,,,0,"1,017,052.71"
