,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,161.03,824.31,1.37,0.21,3.17,0.08,990.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.42,0.06,0.15,0.01,0.22,0.14,0,0.05,0.23,0,0,0,1.28,,,,,,,,,-,-,-,-,,-,,,-,991.45,,Norway,74.45,707.32,0.23,0.04,0.28,0.18,782.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,782.49
Oman,23.41,"2,765.36",0.42,0.07,0.55,1.81,"2,791.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,26.27,0.13,11.14,0.2,11.4,10.87,1.72,0.7,18.59,5.58,0,0,86.59,,,,,,,,,-,-,-,-,,-,,,-,"2,878.22",,Oman,15.44,"1,424.57",0.79,0.12,1,0.11,"1,442.04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,442.04"
Pakistan,"8,160.97","2,787,523.69",93.37,14.46,265.24,"1,571.45","2,797,629.18",0,"11,586.84",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,586.84","31,704.19",0,,,0,0,,0,0,"31,704.19","43,291.03",113.64,1.03,47.7,0.95,49.32,47.93,7.59,3.53,79.24,24.4,0,0,375.34,,,,,,,,,-,-,-,-,,-,,,-,"2,841,295.55",,Pakistan,"4,682.72","1,485,739.47",213.3,33.02,525.76,"1,677.56","1,492,871.83",0,0,0,0,0,0,0,0,0,"1,141.61",0,0,0,0,0,0,0,0,"1,141.61","5,952.82",0,0,0,0,0,0,0,0,"5,952.82","7,094.43",25.27,0.06,12.8,0.02,8.64,6.87,2.53,0.09,20.28,6.22,82.77,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,500,049.03"
Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,0,,Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Panama,886.69,"7,445.32",2.35,0.36,4.11,5.68,"8,344.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.61,0,,,0,0,,0,0,22.61,22.61,90.59,1.96,67.41,0.27,4.67,58.55,5.58,2.42,3.21,23.36,9.74,0.16,267.92,,,,,,,,,-,-,-,-,,-,,,-,"8,635.05",,Panama,844.2,"6,778.82",0.99,0.15,2.09,4.08,"7,630.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.28,0,0,0,0,0,0,0,0,252.28,252.28,73.42,11.81,40.88,0,0,0,18.05,6.86,14.97,38.78,204.76,,,,,,,,,0,0,0,0,,0,,0,,,0,"8,087.36"
Papua New Guinea,"9,609.83","125,754.58",0,0,0,90.63,"135,455.04","4,801.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,801.58",0,0,,,0,0,,0,0,0,"4,801.58","2,467.10",27.63,"1,042.71",19.31,"1,080.11","1,000.53",150.75,76.36,"1,731.67",492.13,0,0,"8,088.32",,,,61,,,,,-,61,-,61,,-,-,,-,"148,405.94",,Papua New Guinea,"2,459.50","22,205.11",0,0,0,31.45,"24,696.06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.56,1.6,442.34,0.47,291.07,217.71,79.55,2.44,695.42,195.88,"2,780.04",,,,"2,051.31",,,,,0,"2,051.31",0,"2,051.31",,0,,0,697.5,,697.5,"30,224.92"
Paraguay,"1,689.19","12,070.84",1.35,0.21,1.95,6.93,"13,770.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,,,0,0,,0,0,0.06,0.06,603.65,12.34,458.29,2.67,29.35,393.24,35.29,16.66,24.24,147.71,61.5,1.58,"1,786.53",,,,,,,,,-,-,-,-,,-,,,-,"15,557.05",,Paraguay,776.55,"10,074.38",0.45,0.07,2.22,0.72,"10,854.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.08,5.14,17.09,0,0,0,7.76,2.98,6.49,16.62,87.16,,,,,,,,,0,0,0,0,,0,,0,,,0,"10,941.54"
Peru,"7,029.11","109,440.66",164.84,25.52,320.38,77.56,"117,058.07",0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,2.92,32.62,0,,,0,0,,0,0,32.62,35.54,75.21,0,80.71,5.5,0,35.91,0,7.87,21.03,0,0,3.26,229.49,,,,,,,,,-,-,-,-,,-,,,-,"117,323.10",,Peru,"3,609.84","79,841.35",121.99,18.89,168.68,58.31,"83,819.06",0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,263.46,0,0,0,0,0,0,0,0,263.46,313.46,38.76,6.29,21.49,0,0,0,9.58,3.65,7.97,20.56,108.3,,,,,,,,,0,0,0,0,,0,0,0,,,0,"84,240.81"
Philippines,"1,099.40","1,371,679.06",88.43,13.69,164.73,887.58,"1,373,932.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.82,0,,,0,0,,0,0,750.82,750.82,197.5,0.72,84.07,1.5,85.7,81.1,12.82,4.97,140.5,41.78,0,0,650.66,,,,901.82,,81.79,,-,-,901.82,81.79,983.61,"7,712.50","7,712.50",,148.4,148.4,"1,384,178.87",,Philippines,"3,245.60","887,521.15",1,0.15,1.47,"1,906.33","892,675.71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,"1,499.55",2.31,767.48,0.67,512.72,396.78,145.63,3.52,"1,212.33",358.35,"4,899.33",668.66,,,512.65,,64.06,,,668.66,512.65,64.06,"1,245.37","5,414.67","5,414.67",,0,,,0,"904,245.08"
Poland,"29,043.09",0,8.88,1.38,12,1.2,"29,066.56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,28.37,0.07,12.04,0.22,12.26,11.87,1.92,0.71,20.12,6.21,0,0,93.79,,,,,,,,,-,-,-,-,,-,,,-,"29,160.35",,Poland,"2,525.00","23,989.98",0,0,0,2.27,"26,517.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"26,517.25"
Portugal,"1,423.05","10,175.48",6.25,0.97,9.31,0.42,"11,615.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,2.57,0.35,0.94,0.03,1.31,0.85,0,0.33,1.38,0,0,0,7.75,,,,,,,,,-,-,-,-,,-,,,-,"11,623.23",,Portugal,553.11,"5,589.47",2.29,0.35,2.91,0.78,"6,148.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"6,148.91"
Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.87,3.75,12.62,0,0,0,5.69,2.18,4.74,12.19,64.04,,,,,,,,,0,0,0,0,,0,,0,,,0,64.04
Qatar,0,"2,131.57",0.84,0.13,1.14,0.07,"2,133.74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,2.73,0.02,1.15,0.02,1.18,1.13,0.18,0.07,1.93,0.58,0,0,8.99,,,,,,,,,-,-,-,-,,-,,,-,"2,142.72",,Qatar,0,457.24,0,0,0,0.56,457.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.28,0,0.19,0.14,0.05,0,0.45,0.13,1.79,,,,,,,,,0,0,0,0,,0,,0,,,0,459.59
Republic of Korea,"21,727.73","111,220.46",0,0,0,29.82,"132,978.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,,,0,0,,0,0,1.63,1.63,176.94,0.4,75.2,1.37,76.51,73.65,11.86,4.36,125.77,38.48,0,0,584.53,,,,,,,,,-,-,-,-,,-,,,-,"133,564.18",,Republic of Korea,"8,537.43","81,114.08",90.2,13.96,241.32,41.61,"90,038.61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,2.66,2.66,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"90,041.27"
Republic of Moldova,724.84,"17,574.25",128.71,19.93,415.93,35.63,"18,899.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,345.14,1.75,145.83,2.77,149.43,144.82,23.21,9.47,243.21,74.94,0,0,"1,140.58",,,,,,,,,-,-,-,-,,-,,,-,"20,039.87",,Republic of Moldova,462.56,"10,073.67",73.67,11.41,124.67,59.31,"10,805.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"10,805.29"
Romania,"1,954.51","94,142.45",94.81,14.68,181.14,19.33,"96,406.93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,157.85,0.59,67.31,1.18,68.58,64.35,10.1,3.93,112.5,33.01,0,0,519.4,,,,,,,,,-,-,-,-,,-,,,-,"96,926.33",,Romania,791.09,"40,879.15",18.86,2.92,28.02,23.79,"41,743.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"41,743.83"
Russia,"28,729.47","979,822.96",0,0,0,660.64,"1,009,213.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"3,958.16",8.8,"1,677.26",31.36,"1,707.85","1,667.53",271.67,99.85,"2,803.87",876.87,0,0,"13,103.22",,,,,,,,,-,-,-,-,,-,,,-,"1,022,316.30",,Russia,"24,204.93","445,788.45","3,731.76",577.74,"8,145.44","1,588.09","484,036.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,1.68,0.85,0.49,0,0,0,2.56,0,0.14,7.79,,,,,,,,,0,0,0,0,,0,0,0,,,0,"484,044.21"
Rwanda,"42,046.28","137,845.15",81.3,12.59,173.16,89.22,"180,247.69","74,834.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74,834.14",0,0,,,0,0,,0,0,0,"74,834.14","4,109.04",99.14,"1,724.18",32.55,"1,833.28","1,595.51",214.05,164.04,"2,835.24",707.04,0,0,"13,314.08","4,254.97",,,"5,416.43",,99.14,,-,"4,254.97","5,416.43",99.14,"9,770.53",214.96,214.96,,,-,"278,381.41",,Rwanda,"26,843.38","116,803.36",0,0,0,189.61,"143,836.35","39,553.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,553.45",0,0,0,0,0,0,0,0,0,0,"39,553.45","3,640.29",8.38,"1,913.59",2.45,"1,236.21",889.78,323.6,12.8,"2,991.06",797.41,"11,815.57",,,,"2,889.26","1,813.34",93.89,175.31,,0,"4,702.60",269.2,"4,971.79",,0,,0,,,0,"200,177.16"
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Saint Lucia,0,295.7,0,0,0,0.19,295.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,43.58,0.72,35.43,0.58,1.72,27.88,2.09,1.59,3.16,8.73,3.63,0.35,129.45,,,,,,,,,-,-,-,-,,-,,,-,425.34,,Saint Lucia,0,182.9,0,0,0,0.22,183.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.24,2.17,8.13,0,0,0,3.38,1.26,2.77,7.32,39.27,,,,,,,,,0,0,0,0,,0,,0,,,0,222.39
Saint Vincent and the Grenadines,18.99,67.75,0,0,0,0.06,86.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,78,1.4,61.77,0.69,3.33,50.89,4.05,2.46,4.35,16.92,7.03,0.41,231.31,,,,,,,,,-,-,-,-,,-,,,-,318.12,,Saint Vincent and the Grenadines,0,91.45,0,0,0,0.11,91.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.68,8.92,33.52,0,0,0,13.94,5.2,11.4,30.18,161.84,,,,,,,,,0,0,0,0,,0,,0,,,0,253.4
Samoa,0,356.79,0,0,0,0.23,357.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,357.02,,Samoa,0,274.34,0,0,0,0.34,274.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.31,0,0.21,0.16,0.06,0,0.49,0.14,1.97,,,,,,,,,0,0,0,0,,0,,0,0.45,,0.45,277.1
San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,0
Sao Tome and Principe,45.49,529.7,0,0,0,0.39,575.58,0,0,0,0,583.03,0,0,0,0,0,0,0,0,0,0,583.03,0,0,,,0,0,,0,0,0,583.03,4.44,0.04,1.87,0.04,1.93,1.86,0.29,0.14,3.1,0.94,0,0,14.64,,,,,,,,,-,-,-,-,5.48,5.48,,-,-,"1,178.72",,Sao Tome and Principe,85,470.64,0.88,0.14,1.2,0.3,558.15,0,0,0,0,0,"1,300.27",0,0,0,0,0,0,0,0,0,0,0,0,"1,300.27",0,0,0,0,0,0,0,0,0,0,"1,300.27",22.86,0.06,11.79,0.02,7.8,5.9,2.16,0.1,18.55,5.32,74.56,,,,,,,,,0,0,0,0,5.01,5.01,,0,,,0,"1,938.00"
Saudi Arabia,619.11,"39,352.62",0,0,0,26.01,"39,997.74",0,76.91,0,0,0,0,0,0,0,0,0,0,0,0,0,76.91,124.09,0,,,0,0,,0,0,124.09,201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"40,198.74",,Saudi Arabia,732.49,"23,742.44",0,0,0,30.33,"24,505.27",0,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,"24,542.67"
Senegal,"10,485.86","149,626.38",3.09,0.48,7.95,62.22,"160,185.97","28,473.17",0,0,0,"24,711.61",0,0,0,0,0,0,0,0,0,0,"53,184.78",0,0,,,0,0,,0,0,0,"53,184.78",342.72,50.63,123.68,4.52,172.96,116.45,0,47.44,177.22,0.3,0,0,"1,035.91",,,,,,,,,-,-,-,-,"3,064.65","3,064.65",,-,-,"217,471.31",,Senegal,"7,818.20","124,517.70",0,0,0,165.99,"132,501.89","16,893.71",0,0,0,0,"14,702.30",0,0,0,0,0,0,0,0,0,0,0,0,"31,596.01",0,0,0,0,0,0,0,0,0,0,"31,596.01","3,056.04",3.2,"1,576.69",0.94,"1,044.17",790.89,289.47,4.89,"2,484.95",712.41,"9,963.63",,,,,,,,,0,0,0,0,"1,525.28","1,525.28",,0,,,0,"175,586.81"
Serbia,"4,291.82","2,187.40",1.49,0.23,1.93,0.45,"6,483.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,41.21,0.15,17.47,0.32,17.83,17.21,2.76,1.07,29.18,8.95,0,0,136.15,,,,,,,,,-,-,-,-,,-,,,-,"6,619.47",,Serbia,469.62,"3,965.16",1.19,0.18,1.52,0.52,"4,438.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"4,438.19"
Seychelles,4.49,109.94,0,0,0,0.08,114.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,9.94,0.07,4.21,0.08,4.33,4.09,0.64,0.28,7.02,2.08,0,0,32.73,,,,,,,,,-,-,-,-,,-,,,-,147.24,,Seychelles,2.68,87.64,0,0,0,0.11,90.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.03,0.02,10.32,0.01,6.85,5.21,1.91,0.04,16.27,4.7,65.35,,,,,,,,,0,0,0,0,,0,0,0,,,0,155.78
Sierra Leone,"7,620.11","104,358.89",0,0,0,74.86,"112,053.86","527,467.06",0,0,0,"384,404.63",0,0,0,0,0,0,0,0,0,0,"911,871.69",0,0,,,0,0,,0,0,0,"911,871.69","1,606.20",30.09,669.83,13.57,706.98,659.01,96.83,60.8,"1,104.28",313.28,0,0,"5,260.88",,,,,,,,,-,-,-,-,42.27,42.27,,-,-,"1,029,228.70",,Sierra Leone,"7,504.26","73,478.28",0,0,0,102.98,"81,085.51","335,484.14",0,0,0,0,"253,626.49",0,0,0,0,0,0,0,0,0,0,0,0,"589,110.63",0,0,0,0,0,0,0,0,0,0,"589,110.63","2,039.71",2.9,"1,042.18",0.85,697.68,542.44,199.21,4.44,"1,647.40",490.14,"6,666.95",,,,,,,,,0,0,0,0,7.58,7.58,,0,,,0,"676,870.67"
Singapore,111.4,"3,863.20",0.34,0.05,0.45,0.13,"3,975.59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,8.2,0.61,3.22,0.08,3.86,3.08,0.27,0.66,5.05,0.88,0,0,25.92,,,,,,,,,-,-,-,-,,-,,,-,"4,001.51",,Singapore,45.34,"2,204.74",0.88,0.14,1.6,0.21,"2,252.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,0,3.78,0,2.53,1.95,0.72,0,5.98,1.76,24.12,,,,,,,,,0,0,0,0,,0,,0,,,0,"2,277.02"
Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Slovakia,3.92,"2,624.13",0.2,0.03,0.55,0.27,"2,629.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,6.97,0.01,3,0.05,3.04,2.77,0.43,0.16,5.03,1.42,0,0,22.88,,,,,,,,,-,-,-,-,,-,,,-,"2,651.99",,Slovakia,0,"1,448.01",1.96,0.3,2.39,1.01,"1,453.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,453.67"
Slovenia,4.35,857.01,0,0,0,0.56,861.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.11,0.01,0.04,0,0.06,0.04,0,0.01,0.06,0,0,0,0.33,,,,,,,,,-,-,-,-,,-,,,-,862.25,,Slovenia,3.68,543.46,0,0,0,0.67,547.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,547.81
Solomon Islands,0,"7,282.96",0,0,0,4.7,"7,287.66",663.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.22,0,0,,,0,0,,0,0,0,663.22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,40.9,17.08,1.73,2.82,,-,57.98,4.55,62.53,,-,,,-,"8,013.41",,Solomon Islands,0,"3,932.26",0,0,0,4.81,"3,937.07",42.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.44,0,0,0,0,0,0,0,0,0,0,42.44,1.73,0,0.89,0,0.59,0.45,0.16,0.01,1.4,0.4,5.64,,,,36.85,,1.46,,-,0,36.85,1.46,38.31,,0,0,0,,,0,"4,023.46"
Somalia,"17,629.37","292,890.98",0,0,0,91.3,"310,611.65",0,"69,510.82",0,0,0,0,0,0,0,0,0,0,0,0,0,"69,510.82",0,0,,,0,0,,0,0,0,"69,510.82",364.1,2.12,153.21,3.02,157.36,154.71,25.04,10.46,255.22,80.36,0,0,"1,205.60",,,,172.86,,5.55,,-,-,172.86,5.55,178.41,"1,338.82","1,338.82",,,-,"382,845.28",,Somalia,"5,484.99","270,667.33",15.89,2.46,28.96,"1,048.24","277,247.87",0,0,0,0,0,0,0,0,"10,038.67",0,0,0,0,0,0,0,0,0,"10,038.67",0,0,0,0,0,0,0,0,0,0,"10,038.67",293.22,0.42,148.66,0.12,100.38,79.72,29.36,0.65,235.59,72.22,960.35,,,,"1,660.39",,78.7,,-,0,"1,660.39",78.7,"1,739.08","1,281.44","1,281.44",0,0,,,0,"291,267.42"
South Africa,"383,849.96","386,295.48",860.05,133.15,"1,821.32",628.02,"773,587.98","1,616.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,616.16",0,0,,,0,0,,0,0,0,"1,616.16","46,909.11",475.27,"19,831.36",367.19,"20,508.17","19,105.40","2,905.42","1,418.86","32,962.73","9,471.11",0,0,"153,954.62",,,,,,,,,-,-,-,-,852.1,852.1,,,-,"930,010.85",,South Africa,"399,348.57","353,197.37",0,0,0,"1,126.24","753,672.18","2,056.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,056.23",0,0,0,0,0,0,0,0,0,0,"2,056.23","677,517.95","1,953.70","350,535.94",570.38,"230,814.48","173,276.66","63,347.52","2,984.09","550,821.88","156,027.29","2,207,849.90",,,,,,,,,0,0,0,0,,0,,0,,,0,"2,963,578.30"
South Sudan,0,0,0,0,0,172.71,172.71,0,0,0,0,"8,037.67",,,,,,,,,,,"8,037.67",0,0,,,0,0,,,,0,"8,037.67",102.97,15.2,37.16,1.36,51.97,34.98,0,14.24,53.27,0.09,0,0,311.23,,,,,,,,,-,-,-,-,,-,,,-,"8,521.61",,South Sudan,0,0,0,0,0,409.22,409.22,0,0,0,0,0,"59,282.89",0,0,0,0,0,0,0,0,0,0,0,0,"59,282.89",0,0,0,0,0,0,0,0,0,0,"59,282.89","1,652.42",5.2,837.8,1.52,564.49,447.8,164.9,7.94,"1,325.27",405.82,"5,413.14",,,,,,,,,0,0,0,0,589.59,589.59,,0,,,0,"65,694.84"
Spain,"1,469.97","21,948.44",0,0,0,0.23,"23,418.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,163.3,0.51,69.34,1.27,70.68,67.9,10.88,4.14,115.88,35.29,0,0,539.2,,,,,,,,,-,-,-,-,,-,,,-,"23,957.84",,Spain,584.29,"11,541.96",0,0,0,0.3,"12,126.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.13,0.02,76.33,0.01,50.68,38.54,14.11,0.03,120.47,34.72,483.05,,,,,,,,,0,0,0,0,,0,0,0,,,0,"12,609.59"
Sri Lanka,571.74,"67,379.95",0.7,0.11,1.31,0.57,"67,954.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.41,0,,,0,0,,0,0,112.41,112.41,128.01,0.86,54.01,1.03,55.53,53.54,8.49,3.67,89.95,27.43,0,0,422.53,,,,,,,,,-,-,-,-,,-,,,-,"68,489.33",,Sri Lanka,254.43,"45,033.56",0.54,0.08,0.66,1.41,"45,290.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21,0.07,17.46,0.02,11.7,9.12,3.35,0.1,27.59,8.25,111.86,,,,,,,,,0,0,0,0,,0,,0,,,0,"45,402.54"
Sudan,"6,608.26","298,007.25",7.62,1.18,23.97,198.83,"304,847.11",0,"1,386,870.56",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,386,870.56",0,0,,,"53,190.43",0,,0,0,"53,190.43","1,440,060.99","3,482.93",55.18,"1,451.01",30.1,"1,522.66","1,459.15",222.67,127.06,"2,396.24",715.05,0,0,"11,462.05",,,,,,,,,-,-,-,-,401.19,401.19,,1.99,1.99,"1,756,773.33",,Sudan,"4,254.29","90,633.64",7.15,1.11,14.68,48.01,"94,958.87",0,0,0,0,0,0,0,0,"8,262.74",0,0,0,0,0,0,0,0,0,"8,262.74",0,0,0,0,0,0,0,0,0,0,"8,262.74",701.39,3.32,355.56,0.97,239.12,189.57,69.8,5.08,561.5,171.88,"2,298.20",,,,,,,,,0,0,0,0,272.76,272.76,0,0,,0.02,0.02,"105,792.58"
